CODIGO,CATEGORIA
'002275','MBM'
'002469','MBM'
'002470','MBM'
'002471','MBM'
'002600','MBM'
'002601','MBM'
'002602','MBM'
'002603','MBM'
'002605','MBM'
'002606','MBM'
'002609','MBM'
'002610','MBM'
'002611','MBM'
'002612','MBM'
'002614','MBM'
'002615','MBM'
'002799','MBM'
'002800','MBM'
'002837','MBM'
'002838','MBM'
'002919','MBM'
'003049','MBM'
'003072','MBM'
'003146','MBM'
'003155','MBM'
'003210','MBM'
'003229','MBM'
'003230','MBM'
'003988','MBM'
'003989','MBM'
'003990','MBM'
'003991','MBM'
'003992','MBM'
'003993','MBM'
'003994','MBM'
'003995','MBM'
'003996','MBM'
'004552','MBM'
'004555','MBM'
'004567','MBM'
'004568','MBM'
'004569','MBM'
'004570','MBM'
'004713','MBM'
'004731','MBM'
'004732','MBM'
'004733','MBM'
'004734','MBM'
'004735','MBM'
'005256','MBM'
'005257','MBM'
'005258','MBM'
'005259','MBM'
'005308','MBM'
'005309','MBM'
'005310','MBM'
'005311','MBM'
'005312','MBM'
'005313','MBM'
'005314','MBM'
'005315','MBM'
'005316','MBM'
'005317','MBM'
'005318','MBM'
'005319','MBM'
'005320','MBM'
'005321','MBM'
'005322','MBM'
'005487','MBM'
'005488','MBM'
'005489','MBM'
'005490','MBM'
'005641','MBM'
'005643','MBM'
'005644','MBM'
'005645','MBM'
'005646','MBM'
'005647','MBM'
'005648','MBM'
'005649','MBM'
'005650','MBM'
'005651','MBM'
'005652','MBM'
'005653','MBM'
'005654','MBM'
'005655','MBM'
'005656','MBM'
'005657','MBM'
'005658','MBM'
'005659','MBM'
'005660','MBM'
'005661','MBM'
'005662','MBM'
'005663','MBM'
'005664','MBM'
'005665','MBM'
'005666','MBM'
'005667','MBM'
'005668','MBM'
'005669','MBM'
'005670','MBM'
'005671','MBM'
'005672','MBM'
'005673','MBM'
'005674','MBM'
'005675','MBM'
'005676','MBM'
'005677','MBM'
'005678','MBM'
'005679','MBM'
'005680','MBM'
'005681','MBM'
'005682','MBM'
'005683','MBM'
'005684','MBM'
'005685','MBM'
'005686','MBM'
'005687','MBM'
'005688','MBM'
'005689','MBM'
'005690','MBM'
'005691','MBM'
'005692','MBM'
'005693','MBM'
'005694','MBM'
'005695','MBM'
'005696','MBM'
'005697','MBM'
'005698','MBM'
'005699','MBM'
'005700','MBM'
'005701','MBM'
'005702','MBM'
'005703','MBM'
'005704','MBM'
'005705','MBM'
'005706','MBM'
'005707','MBM'
'005708','MBM'
'005709','MBM'
'005710','MBM'
'005711','MBM'
'005712','MBM'
'005713','MBM'
'005714','MBM'
'005715','MBM'
'005733','MBM'
'005734','MBM'
'005777','MBM'
'005816','MBM'
'005820','MBM'
'005821','MBM'
'005822','MBM'
'005823','MBM'
'005824','MBM'
'005825','MBM'
'005826','MBM'
'005828','MBM'
'005833','MBM'
'005834','MBM'
'005835','MBM'
'005887','MBM'
'005888','MBM'
'005889','MBM'
'005890','MBM'
'005891','MBM'
'005892','MBM'
'005893','MBM'
'005894','MBM'
'005895','MBM'
'005896','MBM'
'005897','MBM'
'005898','MBM'
'005899','MBM'
'005900','MBM'
'005901','MBM'
'005902','MBM'
'005903','MBM'
'005904','MBM'
'005905','MBM'
'005906','MBM'
'005907','MBM'
'005908','MBM'
'005909','MBM'
'005910','MBM'
'005911','MBM'
'005912','MBM'
'005913','MBM'
'005914','MBM'
'005915','MBM'
'005916','MBM'
'005917','MBM'
'005918','MBM'
'005919','MBM'
'005920','MBM'
'005931','MBM'
'005932','MBM'
'005992','MBM'
'005993','MBM'
'005994','MBM'
'005996','MBM'
'005997','MBM'
'005998','MBM'
'005999','MBM'
'006000','MBM'
'006001','MBM'
'006002','MBM'
'006003','MBM'
'006004','MBM'
'006005','MBM'
'006006','MBM'
'006007','MBM'
'006008','MBM'
'006009','MBM'
'006010','MBM'
'006011','MBM'
'006012','MBM'
'006013','MBM'
'006066','MBM'
'006067','MBM'
'006068','MBM'
'006071','MBM'
'006072','MBM'
'006073','MBM'
'006074','MBM'
'016003','MBM'
'016005','MBM'
'016006','MBM'
'016009','MBM'
'016010','MBM'
'026007','MBM'
'026010','MBM'
'026028','MBM'
'026029','MBM'
'026031','MBM'
'026035','MBM'
'026036','MBM'
'026038','MBM'
'026040','MBM'
'026041','MBM'
'026044','MBM'
'056001','MBM'
'056004','MBM'
'066001','MBM'
'076001','MBM'
'076002','MBM'
'076003','MBM'
'076006','MBM'
'076007','MBM'
'086001','MBM'
'086002','MBM'
'096002','MBM'
'126001','MBM'
'136002','MBM'
'136003','MBM'
'136004','MBM'
'136005','MBM'
'136006','MBM'
'186001','MBM'
'186002','MBM'
'306002','MBM'
'000268','MEM'
'001368','MEM'
'001538','MEM'
'001539','MEM'
'001540','MEM'
'001618','MEM'
'001619','MEM'
'001620','MEM'
'001621','MEM'
'001622','MEM'
'001746','MEM'
'001749','MEM'
'001896','MEM'
'002206','MEM'
'002265','MEM'
'002649','MEM'
'002650','MEM'
'003057','MEM'
'003147','MEM'
'003214','MEM'
'004286','MEM'
'004289','MEM'
'004556','MEM'
'004557','MEM'
'004558','MEM'
'004797','MEM'
'004798','MEM'
'005217','MEM'
'005500','MEM'
'005501','MEM'
'005502','MEM'
'005503','MEM'
'005504','MEM'
'005505','MEM'
'005506','MEM'
'005507','MEM'
'005508','MEM'
'005509','MEM'
'005510','MEM'
'005511','MEM'
'005512','MEM'
'006024','MEM'
'006025','MEM'
'006026','MEM'
'006027','MEM'
'006028','MEM'
'006029','MEM'
'006030','MEM'
'006031','MEM'
'006032','MEM'
'006033','MEM'
'566002','MEM'
'566004','MEM'
'566005','MEM'
'566006','MEM'
'576001','MEM'
'576002','MEM'
'576004','MEM'
'576005','MEM'
'706001','MEM'
'706005','MEM'
'706007','MEM'
'005791','TRA'
'001359','EEC'
'001363','EEC'
'001544','EEC'
'001813','EEC'
'002164','EEC'
'003317','EEC'
'003660','EEC'
'003666','EEC'
'003696','EEC'
'003724','EEC'
'004031','EEC'
'004033','EEC'
'004034','EEC'
'004035','EEC'
'004036','EEC'
'004038','EEC'
'004039','EEC'
'004040','EEC'
'004041','EEC'
'004042','EEC'
'004043','EEC'
'004045','EEC'
'004046','EEC'
'004047','EEC'
'004048','EEC'
'004049','EEC'
'004050','EEC'
'004053','EEC'
'004055','EEC'
'004058','EEC'
'004059','EEC'
'004062','EEC'
'004064','EEC'
'004065','EEC'
'004068','EEC'
'004069','EEC'
'004070','EEC'
'004071','EEC'
'004072','EEC'
'004091','EEC'
'004092','EEC'
'004093','EEC'
'004094','EEC'
'004095','EEC'
'004096','EEC'
'004097','EEC'
'004104','EEC'
'004105','EEC'
'004160','EEC'
'004401','EEC'
'004563','EEC'
'004658','EEC'
'005156','EEC'
'005617','EEC'
'005619','EEC'
'005772','EEC'
'341010','EEC'
'341021','EEC'
'001709','MBC'
'002665','MBC'
'003804','MBC'
'003805','MBC'
'003806','MBC'
'003808','MBC'
'003811','MBC'
'003814','MBC'
'003816','MBC'
'003817','MBC'
'003818','MBC'
'003819','MBC'
'003821','MBC'
'003823','MBC'
'003840','MBC'
'004030','MBC'
'004077','MBC'
'004078','MBC'
'004079','MBC'
'004101','MBC'
'004161','MBC'
'004162','MBC'
'004163','MBC'
'004164','MBC'
'004181','MBC'
'004182','MBC'
'004259','MBC'
'004260','MBC'
'004261','MBC'
'004262','MBC'
'004263','MBC'
'004264','MBC'
'004265','MBC'
'004266','MBC'
'004267','MBC'
'004268','MBC'
'004269','MBC'
'004270','MBC'
'004284','MBC'
'004285','MBC'
'004571','MBC'
'004572','MBC'
'004573','MBC'
'004574','MBC'
'004638','MBC'
'004659','MBC'
'004984','MBC'
'005223','MBC'
'005403','MBC'
'005404','MBC'
'005405','MBC'
'005406','MBC'
'005407','MBC'
'005408','MBC'
'005409','MBC'
'005410','MBC'
'005411','MBC'
'005412','MBC'
'005413','MBC'
'005414','MBC'
'005415','MBC'
'005416','MBC'
'005417','MBC'
'005418','MBC'
'005419','MBC'
'005420','MBC'
'005421','MBC'
'005422','MBC'
'005423','MBC'
'005424','MBC'
'005425','MBC'
'005426','MBC'
'005427','MBC'
'005428','MBC'
'005429','MBC'
'005430','MBC'
'005431','MBC'
'005432','MBC'
'005433','MBC'
'005434','MBC'
'005435','MBC'
'005436','MBC'
'005437','MBC'
'005438','MBC'
'005439','MBC'
'005440','MBC'
'005441','MBC'
'005442','MBC'
'005443','MBC'
'005444','MBC'
'005445','MBC'
'005446','MBC'
'005447','MBC'
'005448','MBC'
'005449','MBC'
'005450','MBC'
'005451','MBC'
'005452','MBC'
'005453','MBC'
'005454','MBC'
'005455','MBC'
'005456','MBC'
'005457','MBC'
'005458','MBC'
'005459','MBC'
'005460','MBC'
'005461','MBC'
'005462','MBC'
'005463','MBC'
'005464','MBC'
'005465','MBC'
'005466','MBC'
'005467','MBC'
'005468','MBC'
'005469','MBC'
'005470','MBC'
'005471','MBC'
'005472','MBC'
'005473','MBC'
'005474','MBC'
'005475','MBC'
'005476','MBC'
'005477','MBC'
'005478','MBC'
'005479','MBC'
'005480','MBC'
'005481','MBC'
'005482','MBC'
'005513','MBC'
'005741','MBC'
'005742','MBC'
'005743','MBC'
'005780','MBC'
'005781','MBC'
'005782','MBC'
'005783','MBC'
'005784','MBC'
'005785','MBC'
'005844','MBC'
'005845','MBC'
'005846','MBC'
'005847','MBC'
'005848','MBC'
'005849','MBC'
'005850','MBC'
'005851','MBC'
'005852','MBC'
'005853','MBC'
'005854','MBC'
'005855','MBC'
'005856','MBC'
'005857','MBC'
'005858','MBC'
'005859','MBC'
'005860','MBC'
'005861','MBC'
'005884','MBC'
'005938','MBC'
'005939','MBC'
'002866','MEC'
'003999','MEC'
'004024','MEC'
'004025','MEC'
'004177','MEC'
'004178','MEC'
'004253','MEC'
'004254','MEC'
'004255','MEC'
'004256','MEC'
'004257','MEC'
'004258','MEC'
'004397','MEC'
'004398','MEC'
'004660','MEC'
'004682','MEC'
'004683','MEC'
'004684','MEC'
'004685','MEC'
'004812','MEC'
'005226','MEC'
'005242','MEC'
'005794','MEC'
'005795','MEC'
'005796','MEC'
'005797','MEC'
'005798','MEC'
'005862','MEC'
'591003','MEC'
'005498','ACK'
'005499','ACK'
'000779','EEK'
'001078','EEK'
'001131','EEK'
'001211','EEK'
'001214','EEK'
'001216','EEK'
'001374','EEK'
'001388','EEK'
'001561','EEK'
'001562','EEK'
'001701','EEK'
'001791','EEK'
'001902','EEK'
'001905','EEK'
'001906','EEK'
'001907','EEK'
'002008','EEK'
'002223','EEK'
'002402','EEK'
'002417','EEK'
'002426','EEK'
'002437','EEK'
'002699','EEK'
'002704','EEK'
'002713','EEK'
'002784','EEK'
'002844','EEK'
'002867','EEK'
'002940','EEK'
'002994','EEK'
'003016','EEK'
'003035','EEK'
'003036','EEK'
'003037','EEK'
'003038','EEK'
'003198','EEK'
'003280','EEK'
'003417','EEK'
'003420','EEK'
'003461','EEK'
'003534','EEK'
'003538','EEK'
'003640','EEK'
'003656','EEK'
'003680','EEK'
'003789','EEK'
'004099','EEK'
'004100','EEK'
'004583','EEK'
'004592','EEK'
'004637','EEK'
'004644','EEK'
'004654','EEK'
'004715','EEK'
'004891','EEK'
'004907','EEK'
'004913','EEK'
'004942','EEK'
'004953','EEK'
'004957','EEK'
'004958','EEK'
'005061','EEK'
'005084','EEK'
'005123','EEK'
'005124','EEK'
'005125','EEK'
'005126','EEK'
'005483','EEK'
'005484','EEK'
'005492','EEK'
'005514','EEK'
'005570','EEK'
'005616','EEK'
'005618','EEK'
'005793','EEK'
'005811','EEK'
'311029','EEK'
'318002','EEK'
'321002','EEK'
'325006','EEK'
'358001','EEK'
'358002','EEK'
'358006','EEK'
'388001','EEK'
'428001','EEK'
'000074','MBK'
'000075','MBK'
'000080','MBK'
'000092','MBK'
'000099','MBK'
'000897','MBK'
'001143','MBK'
'001144','MBK'
'001148','MBK'
'001674','MBK'
'001675','MBK'
'001677','MBK'
'001679','MBK'
'001835','MBK'
'001872','MBK'
'001873','MBK'
'002721','MBK'
'002722','MBK'
'002723','MBK'
'002725','MBK'
'002726','MBK'
'002727','MBK'
'002728','MBK'
'002729','MBK'
'002730','MBK'
'002732','MBK'
'002743','MBK'
'002830','MBK'
'002863','MBK'
'002925','MBK'
'002926','MBK'
'002968','MBK'
'003003','MBK'
'003179','MBK'
'003204','MBK'
'003947','MBK'
'003985','MBK'
'004173','MBK'
'004174','MBK'
'004293','MBK'
'004294','MBK'
'004295','MBK'
'004296','MBK'
'004297','MBK'
'004298','MBK'
'004703','MBK'
'004704','MBK'
'004705','MBK'
'004706','MBK'
'004707','MBK'
'004708','MBK'
'004709','MBK'
'004710','MBK'
'004711','MBK'
'004712','MBK'
'004757','MBK'
'004799','MBK'
'004805','MBK'
'004806','MBK'
'004807','MBK'
'004808','MBK'
'004809','MBK'
'004935','MBK'
'004937','MBK'
'004959','MBK'
'005013','MBK'
'005014','MBK'
'005515','MBK'
'005516','MBK'
'005517','MBK'
'005518','MBK'
'005519','MBK'
'005520','MBK'
'005609','MBK'
'005810','MBK'
'005876','MBK'
'005877','MBK'
'005936','MBK'
'005937','MBK'
'005944','MBK'
'006022','MBK'
'018006','MBK'
'018008','MBK'
'028001','MBK'
'028002','MBK'
'028003','MBK'
'028009','MBK'
'058004','MBK'
'078001','MBK'
'078002','MBK'
'078003','MBK'
'088003','MBK'
'098001','MBK'
'138001','MBK'
'138002','MBK'
'138003','MBK'
'138004','MBK'
'138005','MBK'
'138006','MBK'
'148001','MBK'
'308001','MBK'
'000088','MEK'
'000848','MEK'
'000849','MEK'
'000898','MEK'
'000900','MEK'
'000901','MEK'
'001025','MEK'
'001678','MEK'
'001681','MEK'
'001812','MEK'
'002292','MEK'
'002883','MEK'
'003180','MEK'
'003264','MEK'
'003458','MEK'
'003588','MEK'
'004120','MEK'
'004121','MEK'
'004122','MEK'
'004123','MEK'
'004124','MEK'
'004125','MEK'
'004126','MEK'
'004127','MEK'
'004287','MEK'
'004288','MEK'
'004290','MEK'
'004559','MEK'
'004678','MEK'
'004679','MEK'
'004680','MEK'
'004681','MEK'
'005943','MEK'
'568001','MEK'
'598001','MEK'
'598002','MEK'
'598003','MEK'
'598004','MEK'
'598005','MEK'
'598006','MEK'
'000071','EEZ'
'000288','EEZ'
'000730','EEZ'
'000767','EEZ'
'000890','EEZ'
'000892','EEZ'
'000894','EEZ'
'001012','EEZ'
'001013','EEZ'
'001016','EEZ'
'001042','EEZ'
'001081','EEZ'
'001083','EEZ'
'001278','EEZ'
'001287','EEZ'
'001293','EEZ'
'001474','EEZ'
'001503','EEZ'
'001512','EEZ'
'001614','EEZ'
'001739','EEZ'
'001755','EEZ'
'002156','EEZ'
'002225','EEZ'
'002345','EEZ'
'002386','EEZ'
'002467','EEZ'
'002545','EEZ'
'002566','EEZ'
'002936','EEZ'
'003062','EEZ'
'003063','EEZ'
'003064','EEZ'
'003119','EEZ'
'003120','EEZ'
'003121','EEZ'
'003122','EEZ'
'003123','EEZ'
'003129','EEZ'
'003144','EEZ'
'003258','EEZ'
'003275','EEZ'
'003277','EEZ'
'003281','EEZ'
'003481','EEZ'
'003482','EEZ'
'003483','EEZ'
'003484','EEZ'
'003485','EEZ'
'003486','EEZ'
'003487','EEZ'
'003488','EEZ'
'003489','EEZ'
'003490','EEZ'
'003491','EEZ'
'003492','EEZ'
'003494','EEZ'
'003495','EEZ'
'003496','EEZ'
'003497','EEZ'
'003498','EEZ'
'003539','EEZ'
'003597','EEZ'
'003598','EEZ'
'003599','EEZ'
'003600','EEZ'
'003601','EEZ'
'003602','EEZ'
'003603','EEZ'
'003604','EEZ'
'003605','EEZ'
'003606','EEZ'
'003607','EEZ'
'003608','EEZ'
'003620','EEZ'
'003686','EEZ'
'004086','EEZ'
'004648','EEZ'
'004724','EEZ'
'004917','EEZ'
'005024','EEZ'
'005078','EEZ'
'005081','EEZ'
'005088','EEZ'
'005098','EEZ'
'005099','EEZ'
'005100','EEZ'
'005127','EEZ'
'005128','EEZ'
'005129','EEZ'
'005130','EEZ'
'005131','EEZ'
'005323','EEZ'
'005324','EEZ'
'005325','EEZ'
'005326','EEZ'
'005327','EEZ'
'005328','EEZ'
'005329','EEZ'
'005330','EEZ'
'005331','EEZ'
'005332','EEZ'
'005333','EEZ'
'005334','EEZ'
'005335','EEZ'
'005336','EEZ'
'005337','EEZ'
'005338','EEZ'
'005339','EEZ'
'005340','EEZ'
'005341','EEZ'
'005342','EEZ'
'005343','EEZ'
'005344','EEZ'
'005345','EEZ'
'005346','EEZ'
'005347','EEZ'
'005348','EEZ'
'005349','EEZ'
'005350','EEZ'
'005351','EEZ'
'005352','EEZ'
'005355','EEZ'
'005356','EEZ'
'005357','EEZ'
'005358','EEZ'
'005614','EEZ'
'005633','EEZ'
'005640','EEZ'
'005786','EEZ'
'321036','EEZ'
'321038','EEZ'
'329001','EEZ'
'331007','EEZ'
'341027','EEZ'
'349001','EEZ'
'351042','EEZ'
'371032','EEZ'
'379001','EEZ'
'391044','EEZ'
'391046','EEZ'
'399001','EEZ'
'000298','MBZ'
'000299','MBZ'
'000303','MBZ'
'000314','MBZ'
'000315','MBZ'
'000717','MBZ'
'000776','MBZ'
'000777','MBZ'
'000861','MBZ'
'000921','MBZ'
'000972','MBZ'
'000981','MBZ'
'002033','MBZ'
'002056','MBZ'
'002062','MBZ'
'002068','MBZ'
'002069','MBZ'
'002168','MBZ'
'002177','MBZ'
'002193','MBZ'
'002749','MBZ'
'002750','MBZ'
'002751','MBZ'
'002752','MBZ'
'002753','MBZ'
'002754','MBZ'
'002755','MBZ'
'002756','MBZ'
'002757','MBZ'
'002758','MBZ'
'002899','MBZ'
'002900','MBZ'
'002901','MBZ'
'002907','MBZ'
'002910','MBZ'
'002911','MBZ'
'002912','MBZ'
'002913','MBZ'
'002980','MBZ'
'002981','MBZ'
'003018','MBZ'
'003019','MBZ'
'003020','MBZ'
'003206','MBZ'
'003259','MBZ'
'003260','MBZ'
'003261','MBZ'
'003541','MBZ'
'003542','MBZ'
'003543','MBZ'
'003544','MBZ'
'003545','MBZ'
'003546','MBZ'
'003547','MBZ'
'003548','MBZ'
'003549','MBZ'
'003550','MBZ'
'003551','MBZ'
'003552','MBZ'
'003553','MBZ'
'003554','MBZ'
'003555','MBZ'
'003556','MBZ'
'003557','MBZ'
'003558','MBZ'
'003559','MBZ'
'003560','MBZ'
'003561','MBZ'
'003562','MBZ'
'003563','MBZ'
'003564','MBZ'
'003565','MBZ'
'003566','MBZ'
'003567','MBZ'
'003568','MBZ'
'003569','MBZ'
'003570','MBZ'
'003571','MBZ'
'003572','MBZ'
'003573','MBZ'
'003574','MBZ'
'003575','MBZ'
'003576','MBZ'
'003577','MBZ'
'003578','MBZ'
'003579','MBZ'
'003580','MBZ'
'003581','MBZ'
'003582','MBZ'
'003583','MBZ'
'003584','MBZ'
'003585','MBZ'
'003586','MBZ'
'003593','MBZ'
'003594','MBZ'
'003595','MBZ'
'003596','MBZ'
'003719','MBZ'
'003725','MBZ'
'003726','MBZ'
'003729','MBZ'
'003730','MBZ'
'003731','MBZ'
'003732','MBZ'
'003733','MBZ'
'003734','MBZ'
'003735','MBZ'
'003736','MBZ'
'003737','MBZ'
'003738','MBZ'
'003739','MBZ'
'003740','MBZ'
'003741','MBZ'
'003742','MBZ'
'003743','MBZ'
'003744','MBZ'
'003745','MBZ'
'003842','MBZ'
'003843','MBZ'
'003844','MBZ'
'003900','MBZ'
'003948','MBZ'
'004348','MBZ'
'004349','MBZ'
'004534','MBZ'
'004585','MBZ'
'004586','MBZ'
'004800','MBZ'
'004801','MBZ'
'004802','MBZ'
'005263','MBZ'
'005264','MBZ'
'005265','MBZ'
'005266','MBZ'
'005267','MBZ'
'005268','MBZ'
'005269','MBZ'
'005270','MBZ'
'005271','MBZ'
'005272','MBZ'
'005273','MBZ'
'005274','MBZ'
'005275','MBZ'
'005276','MBZ'
'005277','MBZ'
'005278','MBZ'
'005279','MBZ'
'005280','MBZ'
'005283','MBZ'
'005284','MBZ'
'005285','MBZ'
'005286','MBZ'
'005749','MBZ'
'005750','MBZ'
'005751','MBZ'
'005752','MBZ'
'005753','MBZ'
'005754','MBZ'
'005755','MBZ'
'005756','MBZ'
'005757','MBZ'
'005758','MBZ'
'005759','MBZ'
'005760','MBZ'
'005761','MBZ'
'005762','MBZ'
'005763','MBZ'
'005764','MBZ'
'005765','MBZ'
'005766','MBZ'
'005767','MBZ'
'005768','MBZ'
'005769','MBZ'
'005770','MBZ'
'005771','MBZ'
'005799','MBZ'
'005831','MBZ'
'005832','MBZ'
'005947','MBZ'
'005948','MBZ'
'005949','MBZ'
'005950','MBZ'
'005951','MBZ'
'005952','MBZ'
'005953','MBZ'
'005954','MBZ'
'005955','MBZ'
'005956','MBZ'
'005957','MBZ'
'005958','MBZ'
'005959','MBZ'
'005960','MBZ'
'006014','MBZ'
'006035','MBZ'
'006036','MBZ'
'006037','MBZ'
'006038','MBZ'
'006039','MBZ'
'019001','MBZ'
'019002','MBZ'
'019003','MBZ'
'019004','MBZ'
'029001','MBZ'
'029002','MBZ'
'029003','MBZ'
'029011','MBZ'
'029012','MBZ'
'029016','MBZ'
'059001','MBZ'
'059002','MBZ'
'069001','MBZ'
'079001','MBZ'
'079002','MBZ'
'079003','MBZ'
'079004','MBZ'
'079005','MBZ'
'079008','MBZ'
'089001','MBZ'
'099002','MBZ'
'133010','MBZ'
'000774','MEZ'
'000775','MEZ'
'000924','MEZ'
'001288','MEZ'
'001289','MEZ'
'001750','MEZ'
'003262','MEZ'
'003589','MEZ'
'003590','MEZ'
'003591','MEZ'
'003592','MEZ'
'004175','MEZ'
'004176','MEZ'
'004676','MEZ'
'004677','MEZ'
'005018','MEZ'
'005019','MEZ'
'005020','MEZ'
'005021','MEZ'
'005119','MEZ'
'005885','MEZ'
'599001','MEZ'
'599002','MEZ'
'599003','MEZ'
'599004','MEZ'
'599005','MEZ'
'000050','MEK'
'153001','MBG'
'005612','ACG'
'000690','EEB'
'001125','EEB'
'001728','EEB'
'002530','EEB'
'003052','EEB'
'003771','EEB'
'004280','EEB'
'004376','EEB'
'003974','EEC'
'004032','EEC'
'004037','EEC'
'004054','EEC'
'004056','EEC'
'004057','EEC'
'004060','EEC'
'004063','EEC'
'005112','EEC'
'321019','EEC'
'341025','EEC'
'002815','EED'
'002821','EED'
'003107','EED'
'003194','EED'
'003349','EED'
'003421','EED'
'385001','EED'
'005166','EEF'
'000189','EEG'
'000732','EEG'
'000735','EEG'
'000745','EEG'
'000880','EEG'
'001024','EEG'
'001101','EEG'
'001102','EEG'
'001103','EEG'
'001104','EEG'
'001133','EEG'
'001136','EEG'
'001663','EEG'
'001865','EEG'
'002147','EEG'
'002337','EEG'
'002401','EEG'
'002430','EEG'
'002434','EEG'
'002514','EEG'
'003190','EEG'
'003202','EEG'
'003618','EEG'
'003659','EEG'
'003963','EEG'
'003965','EEG'
'004004','EEG'
'004005','EEG'
'004108','EEG'
'004578','EEG'
'004579','EEG'
'004661','EEG'
'004728','EEG'
'004751','EEG'
'004887','EEG'
'005610','EEG'
'343002','EEG'
'353005','EEG'
'353006','EEG'
'373001','EEG'
'374008','EEG'
'001006','EEK'
'001594','EEK'
'002419','EEK'
'002425','EEK'
'003199','EEK'
'003279','EEK'
'003422','EEK'
'004277','EEK'
'004560','EEK'
'004613','EEK'
'321032','EEK'
'000286','EEM'
'000946','EEM'
'001355','EEM'
'001414','EEM'
'001552','EEM'
'001564','EEM'
'001588','EEM'
'001778','EEM'
'002396','EEM'
'002418','EEM'
'002421','EEM'
'002422','EEM'
'002423','EEM'
'002427','EEM'
'002428','EEM'
'002868','EEM'
'003162','EEM'
'003176','EEM'
'003462','EEM'
'004085','EEM'
'004675','EEM'
'004893','EEM'
'326009','EEM'
'341024','EEM'
'356007','EEM'
'002581','EEZ'
'003499','EEZ'
'005174','EEZ'
'005353','EEZ'
'005354','EEZ'
'369001','EEZ'
'000216','MBB'
'001183','MBB'
'001184','MBB'
'001185','MBB'
'002388','MBB'
'004222','MBB'
'004223','MBB'
'133007','MBB'
'133011','MBB'
'143002','MBB'
'144002','MBB'
'003809','MBC'
'003820','MBC'
'003822','MBC'
'003824','MBC'
'003825','MBC'
'003826','MBC'
'003827','MBC'
'003828','MBC'
'003829','MBC'
'003830','MBC'
'003831','MBC'
'003832','MBC'
'003833','MBC'
'003834','MBC'
'003835','MBC'
'003836','MBC'
'003841','MBC'
'004102','MBC'
'095001','MBD'
'110001','MBD'
'000119','MBG'
'000963','MBG'
'001166','MBG'
'001882','MBG'
'001884','MBG'
'002257','MBG'
'002531','MBG'
'003998','MBG'
'004076','MBG'
'004514','MBG'
'004515','MBG'
'004516','MBG'
'004517','MBG'
'004561','MBG'
'004562','MBG'
'004607','MBG'
'004895','MBG'
'004896','MBG'
'004900','MBG'
'023008','MBG'
'053014','MBG'
'054012','MBG'
'083004','MBG'
'093001','MBG'
'094007','MBG'
'303008','MBG'
'000915','MBK'
'001145','MBK'
'001146','MBK'
'001668','MBK'
'002724','MBK'
'002731','MBK'
'003220','MBK'
'003221','MBK'
'003459','MBK'
'003467','MBK'
'004075','MBK'
'004275','MBK'
'004970','MBK'
'018001','MBK'
'018002','MBK'
'018003','MBK'
'018004','MBK'
'018005','MBK'
'048003','MBK'
'058001','MBK'
'128001','MBK'
'188001','MBK'
'000270','MBM'
'002198','MBM'
'002260','MBM'
'002267','MBM'
'002268','MBM'
'002270','MBM'
'002272','MBM'
'002274','MBM'
'002604','MBM'
'002607','MBM'
'002608','MBM'
'002613','MBM'
'002798','MBM'
'002801','MBM'
'002979','MBM'
'003071','MBM'
'003145','MBM'
'003237','MBM'
'003238','MBM'
'003239','MBM'
'003240','MBM'
'004276','MBM'
'004553','MBM'
'004554','MBM'
'004714','MBM'
'026001','MBM'
'026005','MBM'
'026037','MBM'
'026039','MBM'
'096005','MBM'
'306003','MBM'
'306004','MBM'
'326010','MBM'
'000971','MBZ'
'000973','MBZ'
'000974','MBZ'
'000975','MBZ'
'000976','MBZ'
'000977','MBZ'
'000978','MBZ'
'000979','MBZ'
'000980','MBZ'
'002054','MBZ'
'002055','MBZ'
'002057','MBZ'
'002058','MBZ'
'002060','MBZ'
'002061','MBZ'
'002063','MBZ'
'002064','MBZ'
'002065','MBZ'
'002066','MBZ'
'002183','MBZ'
'005287','MBZ'
'005288','MBZ'
'005289','MBZ'
'005290','MBZ'
'029004','MBZ'
'029005','MBZ'
'029006','MBZ'
'029007','MBZ'
'029008','MBZ'
'029009','MBZ'
'029010','MBZ'
'029013','MBZ'
'029014','MBZ'
'029015','MBZ'
'079006','MBZ'
'079007','MBZ'
'004469','MEB'
'004758','MEB'
'004759','MEB'
'004760','MEB'
'004761','MEB'
'004399','MEC'
'005216','MEC'
'001659','MED'
'001660','MED'
'595008','MED'
'595010','MED'
'595011','MED'
'595012','MED'
'595017','MED'
'000166','MEG'
'000168','MEG'
'000907','MEG'
'001017','MEG'
'001094','MEG'
'001096','MEG'
'001097','MEG'
'001098','MEG'
'001099','MEG'
'002007','MEG'
'002181','MEG'
'002182','MEG'
'002188','MEG'
'002392','MEG'
'002393','MEG'
'002394','MEG'
'002395','MEG'
'003051','MEG'
'003232','MEG'
'004199','MEG'
'004200','MEG'
'004201','MEG'
'004202','MEG'
'564010','MEG'
'573001','MEG'
'596006','MEG'
'701043','MEG'
'000053','MEK'
'000998','MEK'
'000813','MEM'
'001623','MEM'
'001624','MEM'
'001625','MEM'
'001626','MEM'
'001627','MEM'
'002130','MEM'
'003050','MEM'
'003148','MEM'
'003149','MEM'
'003150','MEM'
'003151','MEM'
'003937','MEM'
'576006','MEM'
'576007','MEM'
'596001','MEM'
'596002','MEM'
