OFICINA,CLIENTE,RUTA_FLETE,ESTADO,NOMBRE_ESTADO,MUNICIPIO,NOMBRE_MUNIC
'G','201688',12,3,'BOLIVAR',11,'INDEPENDENCIA'
'G','201689',12,7,'BOLIVAR',5,'HERES'
'G','201690',12,7,'BOLIVAR',5,'HERES'
'G','201692',12,7,'BOLIVAR',5,'HERES'
'G','20174',12,7,'BOLIVAR',5,'HERES'
'G','20190',12,7,'BOLIVAR',5,'HERES'
'G','202000',12,7,'BOLIVAR',5,'HERES'
'G','202001',12,7,'BOLIVAR',5,'HERES'
'G','202003',12,7,'BOLIVAR',5,'HERES'
'G','202004',12,7,'BOLIVAR',5,'HERES'
'G','202006',12,7,'BOLIVAR',5,'HERES'
'G','202009',12,7,'BOLIVAR',5,'HERES'
'G','202010',12,7,'BOLIVAR',5,'HERES'
'G','202011',12,7,'BOLIVAR',5,'HERES'
'G','202012',12,7,'BOLIVAR',5,'HERES'
'G','202013',12,7,'BOLIVAR',5,'HERES'
'G','202014',12,7,'BOLIVAR',5,'HERES'
'G','202015',12,7,'BOLIVAR',5,'HERES'
'G','202016',12,7,'BOLIVAR',5,'HERES'
'G','202017',12,7,'BOLIVAR',5,'HERES'
'G','202018',12,7,'BOLIVAR',5,'HERES'
'G','202019',12,7,'BOLIVAR',5,'HERES'
'G','202020',12,7,'BOLIVAR',7,
'G','202021',12,7,'BOLIVAR',5,'HERES'
'G','202022',12,7,'BOLIVAR',5,'HERES'
'G','202026',12,7,'BOLIVAR',5,'HERES'
'G','202028',12,7,'BOLIVAR',5,'HERES'
'G','202029',12,7,'BOLIVAR',5,'HERES'
'G','202030',12,7,'BOLIVAR',5,'HERES'
'G','202031',12,7,'BOLIVAR',5,'HERES'
'G','202032',12,7,'BOLIVAR',5,'HERES'
'G','202033',12,7,'BOLIVAR',5,'HERES'
'G','202037',12,7,'BOLIVAR',5,'HERES'
'G','202038',12,7,'BOLIVAR',5,'HERES'
'G','202040',22,7,'BOLIVAR',5,'HERES'
'G','202043',12,7,'BOLIVAR',5,'HERES'
'G','202045',12,7,'BOLIVAR',5,'HERES'
'G','20210',12,7,'BOLIVAR',5,'HERES'
'G','202101',12,7,'BOLIVAR',5,'HERES'
'G','202105',12,7,'BOLIVAR',5,'HERES'
'G','202107',12,7,'BOLIVAR',5,'HERES'
'G','202108',12,7,'BOLIVAR',5,'HERES'
'G','202109',12,7,'BOLIVAR',5,'HERES'
'G','202112',12,7,'BOLIVAR',5,'HERES'
'G','20223',12,7,'BOLIVAR',5,'HERES'
'G','202360',12,7,'BOLIVAR',5,'HERES'
'G','202361',16,3,'BOLIVAR',20,'SIMON RODRIGUEZ'
'G','20238',12,7,'BOLIVAR',5,'HERES'
'G','20240',12,7,'BOLIVAR',5,'HERES'
'G','20248',12,7,'BOLIVAR',5,'HERES'
'G','202620',12,7,'BOLIVAR',5,'HERES'
'G','202911',12,7,'BOLIVAR',5,'HERES'
'G','202912',12,7,'BOLIVAR',5,'HERES'
'G','203001',12,7,'BOLIVAR',5,'HERES'
'G','203002',12,7,'BOLIVAR',5,'HERES'
'G','203003',12,7,'BOLIVAR',5,'HERES'
'G','203004',12,7,'BOLIVAR',5,'HERES'
'G','203005',12,7,'BOLIVAR',5,'HERES'
'G','203006',12,7,'BOLIVAR',5,'HERES'
'G','203007',12,7,'BOLIVAR',5,'HERES'
'G','203008',12,7,'BOLIVAR',5,'HERES'
'G','203009',12,7,'BOLIVAR',5,'HERES'
'G','203010',12,7,'BOLIVAR',5,'HERES'
'G','203011',12,7,'BOLIVAR',5,'HERES'
'G','203012',12,7,'BOLIVAR',5,'HERES'
'G','203013',12,7,'BOLIVAR',5,'HERES'
'G','203073',12,7,'BOLIVAR',5,'HERES'
'G','203100',12,7,'BOLIVAR',5,'HERES'
'G','203101',12,7,'BOLIVAR',5,'HERES'
'G','203102',12,7,'BOLIVAR',5,'HERES'
'G','203103',12,7,'BOLIVAR',5,'HERES'
'G','203104',12,7,'BOLIVAR',5,'HERES'
'G','203105',12,7,'BOLIVAR',5,'HERES'
'G','203106',12,7,'BOLIVAR',5,'HERES'
'G','203107',20,7,'BOLIVAR',11,'INDEPENDENCIA'
'G','203108',12,7,'BOLIVAR',5,'HERES'
'G','203109',12,7,'BOLIVAR',5,'HERES'
'G','203110',12,7,'BOLIVAR',5,'HERES'
'G','203111',12,7,'BOLIVAR',5,'HERES'
'G','203112',12,7,'BOLIVAR',5,'HERES'
'G','203116',12,7,'BOLIVAR',5,'HERES'
'G','203200',12,7,'BOLIVAR',5,'HERES'
'G','203201',12,7,'BOLIVAR',5,'HERES'
'G','203207',12,7,'BOLIVAR',5,'HERES'
'G','203208',12,7,'BOLIVAR',5,'HERES'
'G','20327',12,7,'BOLIVAR',5,'HERES'
'G','203400',12,7,'BOLIVAR',5,'HERES'
'G','203401',12,7,'BOLIVAR',5,'HERES'
'G','20343',12,7,'BOLIVAR',5,'HERES'
'G','20344',12,7,'BOLIVAR',5,'HERES'
'G','203441',12,7,'BOLIVAR',5,'HERES'
'G','20347',12,7,'BOLIVAR',5,'HERES'
'G','203507',12,7,'BOLIVAR',5,'HERES'
'G','203508',12,7,'BOLIVAR',5,'HERES'
'G','20352',12,7,'BOLIVAR',5,'HERES'
'G','20353',12,7,'BOLIVAR',5,'HERES'
'G','20354',12,7,'BOLIVAR',5,'HERES'
'G','20355',12,7,'BOLIVAR',5,'HERES'
'G','20356',12,7,'BOLIVAR',5,'HERES'
'G','20357',12,7,'BOLIVAR',5,'HERES'
'G','20358',12,3,'BOLIVAR',11,'INDEPENDENCIA'
'G','20359',12,7,'BOLIVAR',5,'HERES'
'G','20360',12,7,'BOLIVAR',5,'HERES'
'G','20362',12,7,'BOLIVAR',5,'HERES'
'G','20363',12,7,'BOLIVAR',5,'HERES'
'G','20364',12,7,'BOLIVAR',5,'HERES'
'G','20365',12,7,'BOLIVAR',5,'HERES'
'G','20366',12,7,'BOLIVAR',5,'HERES'
'G','20367',12,7,'BOLIVAR',5,'HERES'
'G','20368',12,7,'BOLIVAR',5,'HERES'
'G','20372',12,7,'BOLIVAR',5,'HERES'
'G','20373',12,7,'BOLIVAR',5,'HERES'
'G','20374',12,7,'BOLIVAR',5,'HERES'
'G','20375',12,7,'BOLIVAR',5,'HERES'
'G','20376',12,7,'BOLIVAR',5,'HERES'
'G','203777',12,7,'BOLIVAR',5,'HERES'
'G','20380',12,7,'BOLIVAR',5,'HERES'
'G','20381',12,7,'BOLIVAR',5,'HERES'
'G','20382',12,7,'BOLIVAR',5,'HERES'
'G','20383',12,7,'BOLIVAR',5,'HERES'
'G','20384',12,7,'BOLIVAR',5,'HERES'
'G','20385',12,7,'BOLIVAR',5,'HERES'
'G','203853',12,7,'BOLIVAR',5,'HERES'
'G','20386',12,7,'BOLIVAR',5,'HERES'
'G','20387',12,7,'BOLIVAR',5,'HERES'
'G','20388',12,7,'BOLIVAR',5,'HERES'
'G','20389',12,7,'BOLIVAR',5,'HERES'
'G','20390',12,7,'BOLIVAR',5,'HERES'
'G','20392',12,7,'BOLIVAR',5,'HERES'
'G','20394',12,7,'BOLIVAR',5,'HERES'
'G','20398',12,7,'BOLIVAR',5,'HERES'
'G','20399',12,7,'BOLIVAR',5,'HERES'
'G','204005',12,7,'BOLIVAR',5,'HERES'
'G','20412',12,7,'BOLIVAR',5,'HERES'
'G','204400',12,7,'BOLIVAR',5,'HERES'
'G','204427',12,7,'BOLIVAR',5,'HERES'
'G','204441',12,7,'BOLIVAR',5,'HERES'
'G','20458',12,7,'BOLIVAR',5,'HERES'
'G','205001',12,7,'BOLIVAR',5,'HERES'
'G','205003',12,7,'BOLIVAR',5,'HERES'
'G','205201',12,7,'BOLIVAR',5,'HERES'
'G','205238',12,7,'BOLIVAR',5,'HERES'
'G','205239',12,7,'BOLIVAR',5,'HERES'
'G','205240',18,7,'BOLIVAR',7,'RAUL LEONI'
'G','205502',12,7,'BOLIVAR',5,'HERES'
'G','20599',12,7,'BOLIVAR',5,'HERES'
'G','206003',12,7,'BOLIVAR',5,'HERES'
'G','206004',12,7,'BOLIVAR',5,'HERES'
'G','206007',12,7,'BOLIVAR',5,'HERES'
'G','206008',12,7,'BOLIVAR',5,
'G','206009',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','20601',12,7,'BOLIVAR',5,'HERES'
'G','206010',12,7,'BOLIVAR',5,'HERES'
'G','206030',12,3,'BOLIVAR',11,'INDEPENDENCIA'
'G','20614',12,7,'BOLIVAR',5,'HERES'
'G','20615',12,7,'BOLIVAR',5,'HERES'
'G','20624',12,7,'BOLIVAR',5,'HERES'
'G','20625',12,7,'BOLIVAR',5,'HERES'
'G','20626',18,7,'BOLIVAR',7,'RAUL LEONI'
'G','206277',18,7,'BOLIVAR',6,'PIAR'
'G','206304',12,7,'BOLIVAR',5,'HERES'
'G','206305',12,7,'BOLIVAR',5,'HERES'
'G','206306',12,7,'BOLIVAR',5,'HERES'
'G','206700',12,7,'BOLIVAR',5,'HERES'
'G','207004',12,7,'BOLIVAR',5,'HERES'
'G','207005',12,7,'BOLIVAR',5,'HERES'
'G','207033',18,7,'BOLIVAR',7,'RAUL LEONI'
'G','207034',12,7,'BOLIVAR',5,'HERES'
'G','207035',12,7,'BOLIVAR',5,'HERES'
'G','207036',16,7,'BOLIVAR',1,'CARONI'
'G','207037',12,7,'BOLIVAR',5,'HERES'
'G','207038',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','20793',12,7,'BOLIVAR',5,'HERES'
'G','207997',12,7,'BOLIVAR',5,'HERES'
'G','207998',12,7,'BOLIVAR',5,'HERES'
'G','20806',12,7,'BOLIVAR',5,'HERES'
'G','20807',12,7,'BOLIVAR',5,'HERES'
'G','20840',12,7,'BOLIVAR',5,'HERES'
'G','20954',12,7,'BOLIVAR',5,'HERES'
'G','21001',18,7,'BOLIVAR',7,'RAUL LEONI'
'G','210013',18,7,'BOLIVAR',6,'PIAR'
'G','21002',18,7,'BOLIVAR',7,'RAUL LEONI'
'G','21003',12,7,'BOLIVAR',5,'HERES'
'G','21004',18,7,'BOLIVAR',6,'PIAR'
'G','21005',18,7,'BOLIVAR',7,'RAUL LEONI'
'G','21115',12,7,'BOLIVAR',5,'HERES'
'G','21116',12,7,'BOLIVAR',5,'HERES'
'G','21117',12,7,'BOLIVAR',5,'HERES'
'G','21118',12,7,'BOLIVAR',5,'HERES'
'G','21220',12,7,'BOLIVAR',5,'HERES'
'G','215311',12,7,'BOLIVAR',5,'HERES'
'G','21900',12,7,'BOLIVAR',5,'HERES'
'G','220007',22,7,'BOLIVAR',2,'CEDENO'
'G','220010',16,3,'ANZOATEGUI',20,'HERES'
'G','22012',18,7,'BOLIVAR',6,'PIAR'
'G','22500',12,7,'BOLIVAR',5,'HERES'
'G','226015',22,7,'BOLIVAR',2,'CEDENO'
'G','230780',12,7,'BOLIVAR',5,'HERES'
'G','23130',12,7,'BOLIVAR',5,'HERES'
'G','23520',12,7,'BOLIVAR',5,'HERES'
'G','23521',12,7,'BOLIVAR',5,'HERES'
'G','23524',12,7,'BOLIVAR',5,'HERES'
'G','23526',12,7,'BOLIVAR',5,'HERES'
'G','24295',12,7,'BOLIVAR',5,'HERES'
'G','243024',12,7,'BOLIVAR',5,'HERES'
'G','243025',16,7,'BOLIVAR',5,'HERES'
'G','24354',12,7,'BOLIVAR',5,'HERES'
'G','24355',12,7,'BOLIVAR',5,'HERES'
'G','24360',12,7,'BOLIVAR',5,'HERES'
'G','243601',12,7,'BOLIVAR',5,'HERES'
'G','24365',12,7,'BOLIVAR',5,'HERES'
'G','24439',12,7,'BOLIVAR',5,'HERES'
'G','24440',12,7,'BOLIVAR',5,'HERES'
'G','24460',12,7,'BOLIVAR',5,'HERES'
'G','244601',12,7,'BOLIVAR',5,'HERES'
'G','24461',12,7,'BOLIVAR',5,'HERES'
'G','24462',12,7,'BOLIVAR',5,'HERES'
'G','24463',12,7,'BOLIVAR',5,'HERES'
'G','24464',12,7,'BOLIVAR',5,'HERES'
'G','24466',12,7,'BOLIVAR',5,'HERES'
'G','24535',12,7,'BOLIVAR',5,'HERES'
'G','24840',12,7,'BOLIVAR',5,'HERES'
'G','24920',12,7,'BOLIVAR',5,'HERES'
'G','25055',12,7,'BOLIVAR',5,'HERES'
'G','25811',12,7,'BOLIVAR',5,'HERES'
'G','25812',12,7,'BOLIVAR',5,'HERES'
'G','25813',12,7,'BOLIVAR',5,'HERES'
'G','25814',12,7,'BOLIVAR',5,'HERES'
'G','25815',12,7,'BOLIVAR',5,'HERES'
'G','25819',12,7,'BOLIVAR',5,'HERES'
'G','25831',12,7,'BOLIVAR',5,'HERES'
'G','258310',12,7,'BOLIVAR',5,'HERES'
'G','258311',12,7,'BOLIVAR',5,'HERES'
'G','258312',12,7,'BOLIVAR',5,'HERES'
'G','258313',12,7,'BOLIVAR',5,'HERES'
'G','258314',12,7,'BOLIVAR',5,'HERES'
'G','31512',12,3,'ANZOATEGUI',201,
'G','31513',12,3,'ANZOATEGUI',201,
'G','31518',12,3,'ANZOATEGUI',201,
'G','31519',12,3,'ANZOATEGUI',201,
'G','31520',12,3,'ANZOATEGUI',201,
'G','31521',12,3,'ANZOATEGUI',201,
'G','31522',12,3,'ANZOATEGUI',201,
'G','31523',12,3,'ANZOATEGUI',201,
'G','31524',12,3,'ANZOATEGUI',201,
'G','31525',12,3,'ANZOATEGUI',201,
'G','31526',12,3,'ANZOATEGUI',201,
'G','31527',12,3,'ANZOATEGUI',201,
'G','31528',12,3,'ANZOATEGUI',201,
'G','342035',12,7,'BOLIVAR',5,'HERES'
'G','401694',12,7,'BOLIVAR',5,'HERES'
'G','401952',12,7,'BOLIVAR',5,'HERES'
'G','402021',12,7,'BOLIVAR',5,'HERES'
'G','410191',12,7,'BOLIVAR',5,'HERES'
'G','410195',12,7,'BOLIVAR',5,'HERES'
'G','410197',12,7,'BOLIVAR',5,'HERES'
'G','410198',12,7,'BOLIVAR',5,'HERES'
'G','410199',12,7,'BOLIVAR',5,'HERES'
'G','411609',12,7,'BOLIVAR',5,'HERES'
'G','412009',22,7,'BOLIVAR',2,'CEDENO'
'G','412020',12,7,'BOLIVAR',5,'HERES'
'G','412021',22,7,'BOLIVAR',2,'CEDENO'
'G','412022',22,7,'BOLIVAR',2,'CEDENO'
'G','412023',12,7,'BOLIVAR',5,'HERES'
'G','412024',12,7,'BOLIVAR',5,'HERES'
'G','412026',12,7,'BOLIVAR',5,'HERES'
'G','412027',12,7,'BOLIVAR',5,'HERES'
'G','412028',12,7,'BOLIVAR',5,'HERES'
'G','412030',12,7,'BOLIVAR',5,'HERES'
'G','415999',16,7,'BOLIVAR',1,'CARONI'
'G','416024',12,7,'BOLIVAR',5,'HERES'
'G','416025',12,7,'BOLIVAR',5,'HERES'
'G','416026',12,7,'BOLIVAR',5,'HERES'
'G','416027',12,7,'BOLIVAR',5,'HERES'
'G','416028',12,7,'BOLIVAR',5,'HERES'
'G','416029',12,7,'BOLIVAR',5,'HERES'
'G','416300',12,7,'BOLIVAR',5,'HERES'
'G','417100',12,7,'BOLIVAR',5,'HERES'
'G','422022',12,7,'BOLIVAR',5,'HERES'
'G','422023',12,7,'BOLIVAR',5,'HERES'
'G','422027',12,7,'BOLIVAR',5,'HERES'
'G','422029',20,7,'BOLIVAR',8,
'G','440000',22,7,'BOLIVAR',2,'CEDENO'
'G','440001',22,7,'BOLIVAR',2,'CEDENO'
'G','440002',22,7,'BOLIVAR',2,'CEDENO'
'G','440003',22,7,'BOLIVAR',10,'SUCRE'
'G','440005',12,7,'BOLIVAR',5,'HERES'
'G','440007',18,7,'BOLIVAR',7,'RAUL LEONI'
'G','440008',22,7,'BOLIVAR',2,'CEDENO'
'G','440009',22,7,'BOLIVAR',2,'CEDENO'
'G','440010',22,7,'BOLIVAR',10,'SUCRE'
'G','440011',22,7,'BOLIVAR',10,'SUCRE'
'G','440020',22,7,'BOLIVAR',2,'CEDENO'
'G','440024',22,7,'BOLIVAR',2,'CEDENO'
'G','440025',22,7,'BOLIVAR',2,'CEDENO'
'G','440026',22,7,'BOLIVAR',2,'CEDENO'
'G','440099',22,7,'BOLIVAR',2,'CEDENO'
'G','450009',12,7,'BOLIVAR',5,'HERES'
'G','450010',12,7,'BOLIVAR',5,'HERES'
'G','450016',12,7,'BOLIVAR',5,'HERES'
'G','450017',12,7,'BOLIVAR',5,'HERES'
'G','70000',16,3,'ANZOATEGUI',9,'GUANIPA'
'G','70001',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','700018',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','700019',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70002',16,3,'ANZOATEGUI',9,'GUANIPA'
'G','700024',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','700025',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','700027',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','700028',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70003',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','700030',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','700033',18,3,'ANZOATEGUI',14,'MIRANDA'
'G','700034',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','700036',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','700037',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','700038',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','700039',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70004',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','700042',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','700043',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','700047',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','700048',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','700050',18,3,'ANZOATEGUI',14,'MIRANDA'
'G','700052',16,3,'BOLIVAR',20,'SIMON RODRIGUEZ'
'G','70006',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70007',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70008',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70009',16,3,'ANZOATEGUI',9,'GUANIPA'
'G','70010',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70011',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70012',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70013',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70014',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70015',16,3,'ANZOATEGUI',9,'GUANIPA'
'G','70017',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70018',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70019',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70020',16,7,'ANZOATEGUI',1,'CARONI'
'G','70021',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','700210',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70022',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','700229',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70024',18,3,'ANZOATEGUI',14,'MIRANDA'
'G','700241',18,3,'ANZOATEGUI',14,'MIRANDA'
'G','70027',18,3,'ANZOATEGUI',14,'MIRANDA'
'G','70028',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','700281',16,3,'ANZOATEGUI',2,'CEDENO'
'G','70029',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70030',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70031',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','700336',12,7,'BOLIVAR',5,'HERES'
'G','70035',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70036',16,3,'ANZOATEGUI',9,'GUANIPA'
'G','70037',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70039',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70040',18,3,'ANZOATEGUI',14,'MIRANDA'
'G','70041',18,3,'ANZOATEGUI',14,'MIRANDA'
'G','70042',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70043',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','700430',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70044',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70045',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70046',18,3,'ANZOATEGUI',14,'MIRANDA'
'G','70047',18,3,'ANZOATEGUI',14,'MIRANDA'
'G','70048',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70049',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70050',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70051',18,3,'ANZOATEGUI',14,'MIRANDA'
'G','70052',18,3,'ANZOATEGUI',14,'MIRANDA'
'G','70053',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70054',18,3,'ANZOATEGUI',14,'MIRANDA'
'G','70055',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70056',18,3,'ANZOATEGUI',14,'MIRANDA'
'G','70057',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70058',18,3,'ANZOATEGUI',14,'MIRANDA'
'G','700581',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70059',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70060',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70061',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70062',12,3,'ANZOATEGUI',5,'HERES'
'G','70063',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70064',16,3,'ANZOATEGUI',9,'GUANIPA'
'G','700640',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','700641',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','700642',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','700643',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','700644',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','700645',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70065',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70066',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70067',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70068',18,3,'ANZOATEGUI',14,'MIRANDA'
'G','70069',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','700690',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70070',18,3,'ANZOATEGUI',14,'MIRANDA'
'G','70071',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70072',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','700721',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','700722',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','700723',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70073',16,3,'ANZOATEGUI',9,'GUANIPA'
'G','70074',18,3,'ANZOATEGUI',14,'MIRANDA'
'G','70075',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70076',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70077',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70078',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70079',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70080',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70081',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70082',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70083',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70084',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70085',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70086',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70087',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70088',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70089',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70090',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70091',16,3,'ANZOATEGUI',9,'GUANIPA'
'G','70092',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70093',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70094',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70095',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70096',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70097',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70098',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70099',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70100',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70101',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70102',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70103',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70104',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70105',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70106',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70107',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70108',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70109',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70110',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70111',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70112',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70113',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70114',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70115',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70116',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70117',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70118',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70119',18,3,'ANZOATEGUI',14,'MIRANDA'
'G','70120',18,3,'ANZOATEGUI',14,'MIRANDA'
'G','701201',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','701202',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','701203',16,3,'ANZOATEGUI',20,'SIMON RODRIGUEZ'
'G','70121',18,3,'ANZOATEGUI',14,'MIRANDA'
